Id,preco
627,2763390.07
628,452802.20
629,1105818.22
630,421839.11
631,924473.91
632,448864.85
633,468177.51
634,540175.41
635,324427.96
636,540175.41
637,532448.65
638,453208.05
639,199094.59
640,706715.30
641,1384825.87
642,521931.31
643,521931.31
644,555531.15
645,483463.39
646,456044.77
647,446136.17
648,475893.51
649,375660.22
650,546635.18
651,801119.28
652,466971.78
653,645879.16
654,362805.30
655,1022845.11
656,287920.70
657,346400.61
658,532696.55
659,365937.25
660,522087.63
661,1487805.10
662,484996.36
663,3828237.09
664,495009.40
665,383011.01
666,462191.20
667,490749.16
668,763255.80
669,1416966.77
670,1244529.64
671,555531.15
672,388078.00
673,912960.92
674,893015.61
675,448864.85
676,555531.15
677,471844.78
678,415519.36
679,280209.51
680,448864.85
681,420989.86
682,453834.99
683,370679.58
684,446136.17
685,893015.61
686,2209652.59
687,495009.40
688,555531.15
689,290282.69
690,988081.74
691,912960.92
692,539625.12
693,1058978.83
694,555531.15
695,1188285.75
696,521931.31
697,371459.53
698,851835.96
699,295333.12
700,446945.41
701,381767.23
702,665849.46
703,799001.40
704,1108998.04
705,470982.73
706,435029.84
707,1961229.07
708,90836.29
709,3523584.37
710,258370.77
711,1037644.63
712,383011.01
713,293661.53
714,572072.12
715,1185810.82
716,657070.46
717,1283683.78
718,757466.44
719,243792.49
720,262301.65
721,-33711.65
722,453208.05
723,282440.98
724,920008.91
725,447399.37
726,1204319.73
727,555531.15
728,638875.82
729,467346.61
730,521931.31
731,718537.99
732,343231.31
733,417199.97
734,555531.15
735,395275.33
736,111330.86
737,445777.37
738,2153042.09
739,555531.15
740,483463.39
741,1864633.46
742,1044403.05
743,452802.20
744,314327.06
745,381767.23
746,385303.76
747,792111.78
748,843457.04
749,343258.73
750,417257.76
751,333438.79
752,232283.82
753,442928.47
754,346796.10
755,992972.81
756,1789160.16
757,492777.94
758,493126.06
759,295241.40
760,557152.53
761,495009.40
762,686998.09
763,183328.89
764,1224730.55
765,283544.48
766,521931.31
767,2625347.84
768,570141.28
769,924473.91
770,555531.15
771,1731457.93
772,1451202.96
773,501581.30
774,1840664.59
775,557152.53
776,2110538.30
777,1375160.90
778,332387.57
779,418934.27
780,346796.10
781,450245.28
782,493020.08
783,1045335.25
784,427492.23
785,555531.15
786,215318.12
787,941922.99
788,353162.61
789,160324.36
790,436530.22
791,893015.61
792,326356.99
793,468944.73
794,815926.64
795,492881.39
796,775745.34
797,328329.30
798,788860.84
799,472375.74
800,809263.04
801,396062.11
802,1391556.22
803,1256424.65
804,393852.30
805,336841.74
806,111330.86
807,221510.72
808,495009.40
809,1089222.38
810,532448.65
811,555531.15
812,478466.40
813,280209.51
814,767225.54
815,1171696.21
816,1200652.10
817,557152.53
818,352088.84
819,1260607.45
820,881039.44
821,840934.70
822,555531.15
823,924473.91
824,488233.45
825,3285730.05
826,453834.99
827,405402.51
828,570141.28
829,203750.24
830,931385.78
831,466971.78
832,163357.31
833,495009.40
834,111330.86
835,1190928.08
836,1283683.78
837,495009.40
838,1118887.72
839,453834.99
840,396062.11
841,421741.18
842,721070.16
843,1187210.54
844,704641.29
845,1227114.59
846,754656.14
847,314327.06
848,388524.06
849,566374.42
850,515970.11
851,510245.34
852,405936.06
853,483432.36
854,450043.09
855,374892.91
856,396062.11
857,786324.90
858,348642.78
859,1421199.49
860,388078.00
861,343833.32
862,420739.01
863,483463.39
864,459962.47
865,1233744.26
866,418934.27
867,788860.84
868,3048891.85
869,319071.90
870,593119.71
871,1491985.95
872,545305.52
873,1315450.77
874,1555745.17
875,74164.69
876,1102804.19
877,452702.58
878,330824.58
879,278724.44
880,555531.15
881,1030141.01
882,1641473.54
883,324592.26
884,1387212.97
885,2446758.79
886,557152.53
887,177169.94
888,1523315.47
889,575336.42
890,449172.64
891,1250708.99
892,557152.53
893,241643.00
894,250772.41
895,1384825.87
896,564293.08
897,263726.18
898,555531.15
899,1191945.11
900,1231910.12
901,483463.39
902,381324.27
903,885682.70
904,396062.11
905,893015.61
906,692749.58
907,987638.78
908,836807.74
909,3492450.81
910,532463.87
911,366561.35
912,339467.13
913,1693587.35
914,914953.52
915,1148737.46
916,323834.02
917,2628332.81
918,472375.74
919,393852.30
920,871629.18
921,2710246.75
922,863881.41
923,241643.00
924,489816.02
925,638875.82
926,560208.66
927,560208.66
928,431249.12
929,1150234.24
930,362281.00
931,453048.90
932,552215.86
933,652249.22
934,555531.15
935,277190.68
936,358762.87
937,1798987.44
938,295241.40
939,1223187.85
940,560208.66
941,4599251.85
942,893015.61
943,1070341.89
944,521931.31
945,850155.81
946,343256.86
947,363606.63
948,560208.66
949,931385.78
950,521931.31
951,472023.33
952,1209928.65
953,1371907.81
954,1390852.27
955,438905.56
956,1729850.92
957,363242.62
958,323834.02
959,415519.36
960,772850.86
961,521931.31
962,450338.94
963,450245.28
964,2276755.67
965,453208.05
966,343258.73
967,504910.68
968,924473.91
969,462191.20
970,690320.91
971,453208.05
972,557152.53
973,232223.17
974,382746.38
975,160324.36
976,343231.31
977,466005.69
978,3550590.89
979,474069.19
980,238995.23
981,696401.56
982,431011.17
983,348642.78
984,332605.78
985,778730.93
986,1130619.13
987,1961229.07
988,560208.66
989,453834.99
990,343258.73
991,1078125.87
992,1004529.23
993,342585.69
994,500210.03
995,1566068.80
996,514598.87
997,461539.24
998,521931.31
999,570976.79
1000,462191.20
1001,3832021.44
1002,809263.04
1003,325148.12
1004,1101840.85
1005,242913.19
1006,321809.51
1007,519001.07
1008,519001.07
1009,342646.13
1010,265924.11
1011,1462848.32
1012,787441.02
1013,281305.63
1014,317741.98
1015,555531.15
1016,393313.24
1017,365489.50
1018,1106198.29
1019,358762.87
1020,471844.78
1021,453834.99
1022,299524.11
1023,292959.48
1024,3164485.03
1025,1079776.82
1026,1123477.91
1027,475893.51
1028,1126126.34
1029,1087282.77
1030,511441.20
1031,476629.05
1032,104999.02
1033,1581272.75
1034,396062.11
1035,526516.39
1036,893015.61
1037,167427.85
1038,1384825.87
1039,467016.46
1040,455772.38
1041,421741.18
1042,126829.05
1043,1037644.63
1044,521931.31
1045,516593.44
1046,638875.82
1047,924473.91
1048,893015.61
1049,1566068.80
1050,805626.84
1051,483463.39
1052,1961229.07
1053,884543.06
1054,1955672.52
1055,415519.36
1056,342715.64
1057,446798.37
1058,1181102.03
1059,1591369.64
1060,400679.78
1061,363606.63
1062,3523584.37
1063,924473.91
1064,521931.31
1065,557152.53
1066,557152.53
1067,421839.11
1068,555531.15
1069,980936.79
1070,1385891.82
1071,893015.61
1072,2625347.84
1073,557152.53
1074,417199.97
1075,417902.07
1076,485872.61
1077,-483151.12
1078,180547.44
1079,492777.94
1080,532696.55
1081,555531.15
1082,639455.92
1083,1577947.85
1084,276229.13
1085,532696.55
1086,241643.00
1087,493206.46
1088,1188285.75
1089,391081.78
1090,539265.65
1091,1296719.99
1092,924473.91
1093,390190.93
1094,786565.03
1095,243104.34
1096,560208.66
1097,911488.37
1098,815743.45
1099,486407.32
1100,1201649.26
1101,1197720.79
1102,467300.30
1103,1185810.82
1104,648168.18
1105,493206.46
1106,458771.83
1107,1192238.69
1108,555531.15
1109,398829.80
1110,1204906.17
1111,1741146.75
1112,1294208.44
1113,453208.05
1114,366561.35
1115,1305767.42
1116,956013.05
1117,1053058.00
1118,495009.40
1119,791036.94
1120,479063.26
1121,841088.30
1122,510223.21
1123,1928535.74
1124,453834.99
1125,1072638.54
1126,268708.29
1127,1037644.63
1128,278377.76
1129,1105755.33
1130,199979.57
1131,468177.51
1132,486407.32
1133,476171.08
1134,3035295.68
1135,-1212639.68
1136,1907481.46
1137,1066652.73
1138,521931.31
1139,920554.82
1140,470982.73
1141,435170.33
1142,462191.20
1143,561955.09
1144,500170.10
1145,483463.39
1146,381767.23
1147,453208.05
1148,1196954.84
1149,1566068.80
1150,475404.14
1151,435112.80
1152,3698679.13
1153,822507.79
1154,142142.64
1155,546635.18
1156,500210.03
1157,427492.23
1158,231656.54
1159,504910.68
1160,453834.99
1161,521931.31
1162,555531.15
1163,500210.03
1164,677261.26
1165,1912752.83
1166,446798.37
1167,472023.33
1168,456044.77
1169,786352.35
1170,2383603.49
1171,1822575.71
1172,793419.69
1173,775745.34
1174,929556.63
1175,426511.96
1176,532926.49
1177,483463.39
1178,913194.81
1179,1596834.79
1180,499910.88
1181,1043148.60
1182,251804.63
1183,221343.88
1184,495009.40
1185,399441.11
1186,243792.49
1187,488779.01
1188,532448.65
1189,212059.85
1190,1781335.73
1191,495009.40
1192,231656.54
1193,1328937.24
1194,481241.01
1195,198895.86
1196,339238.43
1197,555531.15
1198,421137.22
1199,415519.36
1200,492777.94
1201,761809.64
1202,521931.31
1203,275437.94
1204,292712.20
1205,402470.15
1206,393758.15
1207,280811.47
1208,1712729.60
1209,555531.15
1210,629758.78
1211,1178572.40
1212,369967.01
1213,411957.69
1214,1201649.26
1215,1423391.59
1216,599995.56
1217,1321798.59
1218,486791.15
1219,575400.85
1220,759588.30
1221,540673.99
1222,636954.18
1223,555531.15
1224,495009.40
1225,555531.15
1226,488779.01
1227,391081.78
1228,470129.35
1229,920108.66
1230,381767.23
1231,1233187.03
1232,298886.38
1233,417199.97
1234,555531.15
1235,920667.01
1236,446798.37
1237,3523584.37
1238,473236.22
1239,875136.16
1240,253069.16
1241,776233.94
1242,241738.37
1243,255455.42
1244,376187.92
1245,487797.27
1246,1838553.89
1247,1473250.90
1248,311352.13
1249,462191.20
1250,331954.60
1251,892858.63
1252,1961229.07
1253,599995.56
1254,500170.10
1255,1410305.04
1256,609170.44
1257,557152.53
1258,652249.22
1259,1055860.34
1260,555531.15
1261,482069.25
1262,165814.61
1263,1196954.84
1264,393852.30
1265,1421167.26
1266,340717.65
1267,313682.00
1268,467016.46
1269,343833.32
1270,910313.50
1271,1095454.44
1272,811494.50
1273,1085006.57
1274,448864.85
1275,350702.03
1276,1286513.61
1277,465656.37
1278,1004529.23
1279,1288111.73
1280,221343.88
1281,324815.80
1282,1083600.74
1283,1005925.34
1284,496548.66
1285,734829.26
1286,490296.24
1287,453208.05
1288,240700.62
1289,324815.80
1290,1233744.26
1291,714666.27
1292,664029.90
1293,532696.55
1294,1518403.75
1295,492777.94
1296,519001.07
1297,439106.72
1298,278035.60
1299,532448.65
1300,1108998.04
1301,343258.73
1302,1231910.12
1303,765228.00
1304,555531.15
1305,557152.53
1306,1037644.63
1307,532696.55
1308,1776354.82
1309,590744.61
1310,393313.24
1311,492777.94
1312,283200.29
1313,924473.91
1314,294033.60
1315,1349977.49
1316,1280987.97
1317,314327.06
1318,521931.31
1319,474356.69
1320,622073.77
1321,1053702.91
1322,957802.86
1323,809263.04
1324,495009.40
1325,561955.09
1326,911488.37
1327,668288.73
1328,220794.80
1329,163080.36
1330,346400.61
1331,415519.36
1332,1492756.66
1333,519001.07
1334,788860.84
1335,1030141.01
1336,483463.39
1337,488233.45
1338,426511.96
1339,486407.32
1340,384391.44
1341,1055872.79
1342,436530.22
1343,2164901.34
1344,1820840.21
1345,945218.42
1346,2538601.60
1347,557152.53
1348,537783.71
1349,471647.01
1350,487299.60
1351,453834.99
1352,454443.04
1353,1731457.93
1354,428369.07
1355,462087.27
1356,467016.46
1357,290965.18
1358,360570.71
1359,467016.46
1360,488407.94
1361,495009.40
1362,479063.26
1363,502916.26
1364,1416966.77
1365,2009110.68
1366,816780.89
1367,791146.78
1368,638875.82
1369,365937.25
1370,481757.64
1371,317741.98
1372,1196954.84
1373,483463.39
1374,358252.91
1375,1200652.10
1376,485731.59
1377,540601.72
1378,396062.11
1379,240700.62
1380,519001.07
1381,339467.13
1382,906681.90
1383,283307.46
1384,467016.46
1385,560208.66
1386,1181013.37
1387,467016.46
1388,619322.72
1389,312261.06
1390,2076228.67
1391,764646.36
1392,177132.53
1393,363311.02
1394,453834.99
1395,1245275.19
1396,80321.03
1397,795475.95
1398,783913.26
1399,492777.94
1400,1343559.52
1401,295241.40
1402,495009.40
1403,1260607.45
1404,326593.16
1405,1961229.07
1406,486999.92
1407,526516.39
1408,560208.66
1409,415519.36
1410,1101879.81
1411,218012.56
1412,1343559.52
1413,1566068.80
1414,2673775.10
1415,886477.88
1416,405936.06
1417,1185462.75
1418,521931.31
1419,300493.27
1420,893015.61
1421,3698679.13
1422,1820840.21
1423,885682.70
1424,358762.87
1425,450794.80
1426,218328.39
1427,885682.70
1428,492777.94
1429,778114.73
1430,592946.48
1431,780624.91
1432,467016.46
1433,532448.65
1434,314327.06
1435,458424.16
1436,643584.85
1437,965829.54
1438,1566068.80
1439,2751322.09
1440,924473.91
1441,532448.65
1442,1312853.27
1443,417199.97
1444,893015.61
1445,253069.16
1446,519704.69
1447,376187.92
1448,1013427.12
1449,893015.61
1450,293014.48
1451,765228.00
1452,444938.44
1453,1178572.40
1454,448864.85
1455,396885.32
1456,346483.35
1457,285790.95
1458,483020.43
1459,483463.39
1460,530339.14
1461,532448.65
1462,1218856.95
1463,570141.28
1464,629277.12
1465,450054.13
1466,495009.40
1467,1559820.61
1468,942355.18
1469,306009.50
1470,1266379.61
1471,521931.31
1472,737902.81
1473,555531.15
1474,456550.13
1475,2241491.03
1476,924473.91
1477,387688.38
1478,383300.20
1479,532696.55
1480,362805.30
1481,413910.48
1482,147512.89
1483,570141.28
1484,787118.93
1485,467353.77
1486,495009.40
1487,471417.41
1488,391081.78
1489,580613.47
1490,1119144.13
1491,791449.94
1492,295641.51
1493,1141220.38
1494,805413.30
1495,238625.39
1496,638875.82
1497,2403965.74
1498,652249.22
1499,464843.24
1500,403648.26
1501,557152.53
1502,660109.99
1503,1185810.82
1504,1108945.75
1505,483463.39
1506,538571.98
1507,433056.96
1508,1417723.47
1509,455714.02
1510,880153.94
1511,462191.20
1512,1676617.06
1513,638875.82
1514,1153430.71
1515,448864.85
1516,495009.40
1517,448864.85
1518,470982.73
1519,316831.61
1520,208755.91
1521,251804.63
1522,964032.96
1523,456550.13
1524,415519.36
1525,251804.63
1526,314496.79
1527,532448.65
1528,415519.36
1529,1566068.80
1530,507571.95
1531,864606.73
1532,2763390.07
1533,924473.91
1534,331677.76
1535,453208.05
1536,377268.52
1537,3832021.44
1538,532696.55
1539,418934.27
1540,521931.31
1541,924473.91
1542,472375.74
1543,490749.16
1544,232283.82
1545,465854.14
1546,358252.91
1547,1153430.71
1548,493206.46
1549,501581.30
1550,524603.20
1551,456550.13
1552,701471.08
1553,1647830.31
1554,1177628.22
1555,230831.60
1556,358762.87
1557,532696.55
1558,811960.57
1559,522469.65
1560,504910.68
1561,448864.85
1562,521299.51
1563,500170.10
1564,488233.45
1565,338921.33
1566,161491.23
1567,332270.14
1568,555531.15
1569,521931.31
1570,255223.31
1571,488767.08
1572,488779.01
1573,805515.93
1574,472375.74
1575,758655.71
1576,456563.27
1577,570976.79
1578,206643.79
1579,442928.47
1580,532463.87
1581,521931.31
1582,1284424.38
1583,404166.92
1584,492777.94
1585,420170.73
1586,321809.51
1587,453834.99
1588,909743.98
1589,456044.77
1590,348642.78
1591,761809.64
1592,391081.78
1593,453834.99
1594,346796.10
1595,314496.79
1596,532696.55
1597,555531.15
1598,1196954.84
1599,1272110.84
1600,465854.14
1601,1912752.83
1602,471844.78
1603,385762.02
1604,917719.48
1605,398881.77
1606,555531.15
1607,461020.18
1608,599491.93
1609,522087.63
1610,561955.09
1611,483977.52
1612,486407.32
1613,242913.19
1614,560208.66
1615,418816.65
1616,504910.68
1617,2323022.68
1618,962646.30
1619,1250855.46
1620,426511.96
1621,572072.12
1622,1115512.84
1623,500723.18
1624,592365.76
1625,483020.43
1626,241643.00
1627,930119.10
1628,273889.88
1629,811494.50
1630,521931.31
1631,1559820.61
1632,555531.15
1633,718537.99
1634,495009.40
1635,1387212.97
1636,719010.80
1637,453834.99
1638,2180414.40
1639,532448.65
1640,805413.30
1641,467250.85
1642,426036.70
1643,1243862.87
1644,791146.78
1645,1484713.59
1646,655487.64
1647,496548.66
1648,366739.52
1649,920108.66
1650,376187.92
1651,931385.78
1652,1566068.80
1653,778114.73
1654,555531.15
1655,1566068.80
1656,403214.52
1657,1566068.80
1658,447399.37
1659,1275188.48
1660,317116.57
1661,422362.92
1662,386882.97
1663,541592.57
1664,3772206.48
1665,551802.12
1666,453834.99
1667,555531.15
1668,426036.70
1669,490558.01
1670,484996.36
1671,384273.47
1672,1281417.06
1673,521931.31
1674,388078.00
1675,1566068.80
1676,555531.15
1677,521372.89
1678,414926.69
1679,421839.11
1680,490558.01
1681,362805.30
1682,462191.20
1683,456550.13
1684,532463.87
1685,893015.61
1686,496359.64
1687,498656.77
1688,467016.46
1689,611671.79
1690,1319846.28
1691,1314772.33
1692,526516.39
1693,427492.23
1694,864606.73
1695,521931.31
1696,808682.94
1697,362805.30
1698,329459.98
1699,893015.61
1700,521931.31
1701,444927.47
1702,1218856.95
1703,470197.84
1704,903790.50
1705,1274884.34
1706,841088.30
1707,466005.69
1708,436530.22
1709,353162.61
1710,1444716.59
1711,558401.80
1712,319071.90
1713,280811.47
1714,421839.11
1715,662099.69
1716,338234.21
1717,543950.17
1718,453834.99
1719,499910.88
1720,463729.33
1721,519001.07
1722,893015.61
1723,320839.66
1724,455714.02
1725,965466.46
1726,338428.91
1727,922433.76
1728,1201649.26
1729,2216289.00
1730,238995.23
1731,638875.82
1732,495009.40
1733,1223187.85
1734,486407.32
1735,918143.42
1736,524603.20
1737,652249.22
1738,555531.15
1739,555531.15
1740,486999.92
1741,665849.46
1742,924473.91
1743,1201649.26
1744,233118.36
1745,420901.35
1746,495009.40
1747,1955672.52
1748,521931.31
1749,1218856.95
1750,779282.44
1751,490558.01
1752,142771.70
1753,609170.44
1754,420901.35
1755,512965.00
1756,90836.29
1757,342396.77
1758,313682.00
1759,500170.10
1760,893015.61
1761,1120760.62
1762,1200652.10
1763,486407.32
1764,1912752.83
1765,1226244.10
1766,634104.39
1767,525346.22
1768,540601.72
1769,1224730.55
1770,2026173.84
1771,532448.65
1772,557152.53
1773,420739.01
1774,416710.97
1775,486999.92
1776,1395938.04
1777,522764.13
1778,1733616.39
1779,864606.73
1780,280209.51
1781,540673.99
1782,570640.89
1783,521931.31
1784,576131.93
1785,555531.15
1786,919914.97
1787,466045.29
1788,427731.82
1789,1301049.46
1790,1005129.68
1791,1318768.65
1792,1037644.63
1793,526152.69
1794,765907.58
1795,240700.62
1796,2254048.74
1797,3743125.87
1798,566514.51
1799,1305827.68
1800,216734.18
1801,521931.31
1802,555531.15
1803,846157.22
1804,1589360.40
1805,521931.31
1806,500210.03
1807,864606.73
1808,555531.15
1809,1282611.11
1810,324815.80
1811,457167.52
1812,426511.96
1813,914118.01
1814,465854.14
1815,421839.11
1816,417199.97
1817,555531.15
1818,505079.62
1819,477476.21
1820,464564.84
1821,348054.95
